date,ad_type,asin,sku,impressions,clicks,spend,sales,orders,units
2026-04-19,SD,B0732Y4N37,SC-ORIG-K-78x72x6,56152.0,104.0,1079.84,0.0,0.0,0.0
2026-04-19,SD,B0732Y4N38,SC-ORIG-S-78x36x6,2869.0,2.0,78.91,0.0,0.0,0.0
2026-04-19,SD,B077Q8RLCP,SC-ORIG-D-75x48x6,3738.0,8.0,135.31,0.0,0.0,0.0
2026-04-19,SD,B077Q9YRMY,SC-ORIG-D-72x48x6,11460.0,19.0,398.63,0.0,0.0,0.0
2026-04-19,SD,B077QJVWBR,SC-ORIG-K-72x72x6,15823.0,35.0,538.75,15787.29,1.0,1.0
2026-04-19,SD,B0784G85Q4,SC-ORIG-Q-75x66x6,648.0,0.0,17.43,0.0,0.0,0.0
2026-04-19,SD,B078BNQ7M4,SC-ORIG-Q-72x60x6,5466.0,9.0,109.97,0.0,0.0,0.0
2026-04-19,SD,B078BRGTDM,SC-ORIG-S-72x36x6,16099.0,20.0,366.04,0.0,0.0,0.0
2026-04-19,SD,B07JM7GQG4,SC-ORIG-K-78x72x8,31892.0,55.0,831.79,0.0,0.0,0.0
2026-04-19,SD,B07JN4C3NB,SC-ORIG-Q-78x60x8,11810.0,22.0,265.04,0.0,0.0,0.0
2026-04-19,SD,B07M72KSRM,SC-ORIG-K-72x72x8,4789.0,17.0,113.08,0.0,0.0,0.0
2026-04-19,SD,B07MBSJ553,SC-ORIG-Q-75x60x8,10792.0,17.0,406.27,0.0,0.0,0.0
2026-04-19,SD,B07MHZTP8Q,SC-ORIG-Q-72x60x8,18181.0,37.0,363.7,0.0,0.0,0.0
2026-04-19,SD,B07MHZVDNP,SC-ORIG-K-75x72x8,6573.0,15.0,294.62,0.0,0.0,0.0
2026-04-19,SD,B07NLFVP6H,SC-ORIG-D-75x48x8,150058.0,256.0,3069.47,0.0,0.0,0.0
2026-04-19,SD,B07PVC8NR5,SC-ORIG-D-72x48x8,7172.0,14.0,330.96,0.0,0.0,0.0
2026-04-19,SD,B07PW985JH,SC-ORIG-D-78x48x8,777.0,2.0,17.13,0.0,0.0,0.0
2026-04-19,SD,B07PXG7NPX,SC-ORIG-S-72x36x8,3292.0,9.0,97.18,0.0,0.0,0.0
2026-04-19,SD,B0822SXQGH,SC-MFPILW-BAM-S-25x16,4689.0,23.0,280.96,2428.81,2.0,2.0
2026-04-19,SD,B08KS2YSFR,SC-BDPILW-S-50x19,132.0,0.0,9.32,0.0,0.0,0.0
2026-04-19,SD,B08KT1QRHJ,SC-CLPILW-S-27x18,894.0,2.0,26.01,0.0,0.0,0.0
2026-04-19,SD,B08R7MX63N,SC-CLPILWSET2-S-27x18,2600.0,10.0,238.7,0.0,0.0,0.0
2026-04-19,SD,B08R8DC5BB,SC-MFPILWSET2-BAM-S-25x16,2019.0,2.0,176.96,0.0,0.0,0.0
2026-04-19,SD,B08R8DQ3T4,SC-MFPILWSET4-BAM-S-25x16,892.0,1.0,54.37,0.0,0.0,0.0
2026-04-19,SD,B08R8GN8KH,SC-CLPILWSET4-S-27x18,95.0,0.0,14.96,0.0,0.0,0.0
2026-04-19,SD,B08V53S7J5,SC-CLPILWSET2-P-32x20,280.0,1.0,44.47,0.0,0.0,0.0
2026-04-19,SD,B09BFBRLLB,SC-ORIG-Q-75x60x10,2228.0,3.0,51.86,0.0,0.0,0.0
2026-04-19,SD,B09BFC4KSB,SC-ORIG-K-75x72x10,32557.0,113.0,758.85,0.0,0.0,0.0
2026-04-19,SD,B09BFC81R8,SC-ORIG-K-78x72x10,4038.0,14.0,165.24,0.0,0.0,0.0
2026-04-19,SD,B09BFCFQ9G,SC-ORIG-K-72x72x10,3021.0,8.0,148.09,0.0,0.0,0.0
2026-04-19,SD,B09BFCJDVZ,SC-ORIG-S-72x36x10,4549.0,7.0,64.1,0.0,0.0,0.0
2026-04-19,SD,B09BFD1ZB3,SC-ORIG-Q-78x60x10,1113.0,3.0,29.11,0.0,0.0,0.0
2026-04-19,SD,B09BFDR5TH,SC-ORIG-Q-72x60x10,4552.0,14.0,144.16,0.0,0.0,0.0
2026-04-19,SD,B09XBNLXW7,SC-SLMPILWSET2-S-26X16,37.0,0.0,5.98,0.0,0.0,0.0
2026-04-19,SD,B09XF52Y5P,SC-HYBPILWSET2-S-26x16,229.0,0.0,27.24,0.0,0.0,0.0
2026-04-19,SD,B09XF5SRRD,SC-HYBPILW-S-26X16,34.0,0.0,5.11,0.0,0.0,0.0
2026-04-19,SD,B09XF8H7BK,SC-MFPILWSET2-CLT-S-25x16,152.0,0.0,35.2,0.0,0.0,0.0
2026-04-19,SD,B09XF967YW,SC-MFPILW-CLT-S-25x16,232.0,0.0,54.0,0.0,0.0,0.0
2026-04-19,SD,B09XFF5LPL,SC-MFPILW-BAM-C-25x16,2.0,1.0,0.08,0.0,0.0,0.0
2026-04-19,SD,B09XFFBND4,SC-MFPILW-CLT-C-25x16,293.0,1.0,43.91,0.0,0.0,0.0
2026-04-19,SD,B09XFKM8V6,SC-HYB-LATEX-K-78x72x6,6467.0,22.0,218.8,0.0,0.0,0.0
2026-04-19,SD,B09XFL1FR1,SC-HYB-LATEX-K-75x72x8,3210.0,4.0,60.5,0.0,0.0,0.0
2026-04-19,SD,B09XFL1H1T,SC-HYB-LATEX-Q-78x60x8,3328.0,13.0,142.02,0.0,0.0,0.0
2026-04-19,SD,B09XFL84G4,SC-HYB-LATEX-S-78x36x8,1920.0,6.0,85.09,0.0,0.0,0.0
2026-04-19,SD,B09XFLCPM3,SC-HYB-LATEX-S-75x36x6,1744.0,2.0,13.45,0.0,0.0,0.0
2026-04-19,SD,B09XFLVCHN,SC-HYB-LATEX-K-75x72x6,378.0,0.0,34.17,0.0,0.0,0.0
2026-04-19,SD,B09XFLYZ66,SC-HYB-LATEX-D-72x48x6,2561.0,8.0,57.89,0.0,0.0,0.0
2026-04-19,SD,B09XFMGSKV,SC-HYB-LATEX-K-72x72x8,1345.0,1.0,11.43,0.0,0.0,0.0
2026-04-19,SD,B09XFMX37N,SC-HYB-LATEX-S-72x36x6,2492.0,1.0,47.86,0.0,0.0,0.0
2026-04-19,SD,B09XFN2QX3,SC-HYB-LATEX-Q-72x60x8,2656.0,7.0,67.44,0.0,0.0,0.0
2026-04-19,SD,B09XFRNJCD,SC-HYB-LATEX-Q-75x60x8,1787.0,7.0,92.96,0.0,0.0,0.0
2026-04-19,SD,B09XGCSRXY,SC-HYB-LATEX-K-78x72x8,11794.0,34.0,285.62,0.0,0.0,0.0
2026-04-19,SD,B09XGCTNFC,SC-HYB-LATEX-S-72x36x8,1207.0,4.0,15.64,0.0,0.0,0.0
2026-04-19,SD,B09XGDZQPC,SC-HYB-LATEX-K-72x72x6,5753.0,19.0,174.06,0.0,0.0,0.0
2026-04-19,SD,B09XGGGFCX,SC-HYB-LATEX-D-78x48x6,739.0,4.0,18.99,0.0,0.0,0.0
2026-04-19,SD,B09XGGGNN9,SC-HYB-LATEX-D-72x48x8,1014.0,1.0,7.1,0.0,0.0,0.0
2026-04-19,SD,B09XGK6Q4L,SC-HYB-LATEX-Q-75x60x6,10046.0,36.0,134.29,0.0,0.0,0.0
2026-04-19,SD,B09XGNVN9N,SC-HYB-LATEX-Q-72x60x6,482.0,3.0,12.92,0.0,0.0,0.0
2026-04-19,SD,B09XGPZKTZ,SC-HYB-LATEX-Q-78x60x6,3681.0,9.0,116.16,0.0,0.0,0.0
2026-04-19,SD,B0B6CKXX6W,SC-ORIG-Q-72x66x8,7388.0,19.0,43.77,0.0,0.0,0.0
2026-04-19,SD,B0BB72TBNX,SC-ORIG-K-84x72x6,4711.0,5.0,168.76,0.0,0.0,0.0
2026-04-19,SD,B0BB72XRJ6,SC-ORIG-S-72x30x8,3696.0,8.0,77.66,0.0,0.0,0.0
2026-04-19,SD,B0BB7575JC,SC-ORIG-S-72x30x6,4199.0,10.0,143.73,0.0,0.0,0.0
2026-04-19,SD,B0BB75FZXB,SC-ORIG-K-84x72x8,1850.0,4.0,40.52,0.0,0.0,0.0
2026-04-19,SD,B0BB7HVLKV,SC-ORIG-D-78x48x10,2654.0,7.0,47.75,0.0,0.0,0.0
2026-04-19,SD,B0BB7JQPSM,SC-ORIG-Q-75x66x10,3020.0,9.0,28.18,0.0,0.0,0.0
2026-04-19,SD,B0BB7KCGYN,SC-ORIG-D-72x48x10,4199.0,19.0,78.71,0.0,0.0,0.0
2026-04-19,SD,B0BB7KGNLD,SC-ORIG-Q-78x66x10,2816.0,3.0,26.35,0.0,0.0,0.0
2026-04-19,SD,B0BB7KL7T9,SC-ORIG-Q-75x66x8,4010.0,6.0,132.13,0.0,0.0,0.0
2026-04-19,SD,B0BB7KQVR2,SC-ORIG-D-75x48x10,1637.0,3.0,32.11,0.0,0.0,0.0
2026-04-19,SD,B0CJ9G9XVQ,SC-BKNECKPILW-S-10x9,3.0,0.0,0.05,0.0,0.0,0.0
2026-04-19,SD,B0CRHS55FC,SC-SUPRSOFTPILW-S-25x16,439.0,1.0,54.2,0.0,0.0,0.0
2026-04-19,SD,B0CW5YTZTS,SC-WBJRPILWCS-S-27x17,139.0,1.0,2.85,0.0,0.0,0.0
2026-04-19,SD,B0CW6B5XD2,SC-BWJRPILWCS-S-27x17,52.0,1.0,2.4,0.0,0.0,0.0
2026-04-19,SD,B0CW6BQDYS,SC-ZSJRPILWCS-C-50x20,175.0,1.0,1.66,0.0,0.0,0.0
2026-04-19,SD,B0CW6CK81B,SC-WBJRPILWCS-C-50x20,233.0,1.0,5.82,0.0,0.0,0.0
2026-04-19,SD,B0CW6CS7BX,SC-ZSJRPILWCS-S-27x17,94.0,0.0,0.0,0.0,0.0,0.0
2026-04-19,SD,B0CW6D7Q43,SC-BWJRPILWCS-P-31x20,35.0,1.0,12.09,0.0,0.0,0.0
2026-04-19,SD,B0CW6DHKRS,SC-WBJRPILWCS-P-31x20,73.0,0.0,0.0,0.0,0.0,0.0
2026-04-19,SD,B0CW6DTQWW,SC-ZSJRPILWCS-P-31x20,202.0,0.0,0.0,0.0,0.0,0.0
2026-04-19,SD,B0CWKZBMC3,SC-SLSTPILWCS-P-32x20,44.0,1.0,2.81,0.0,0.0,0.0
2026-04-19,SD,B0CWKZHV5T,SC-SLSTPILWCS-S-28x18,664.0,6.0,65.66,0.0,0.0,0.0
2026-04-19,SD,B0CWL1WDCJ,SC-OBCHPILWCS-P-32x20,68.0,0.0,0.0,0.0,0.0,0.0
2026-04-19,SD,B0CWL2NG34,SC-DGRPILWCS-S-28x18,365.0,2.0,14.71,0.0,0.0,0.0
2026-04-19,SD,B0CWL313ZC,SC-OBCHPILWCS-S-28x18,874.0,2.0,11.54,0.0,0.0,0.0
2026-04-19,SD,B0CWL46VZK,SC-DGRPILWCS-C-52x20,155.0,0.0,0.0,0.0,0.0,0.0
2026-04-19,SD,B0CWL4SRMC,SC-SLSTPILWCS-C-52x20,1072.0,7.0,85.82,1093.34,2.0,2.0
2026-04-19,SD,B0CWL52SCG,SC-PRPNPILWCS-S-28x18,2235.0,12.0,125.96,0.0,0.0,0.0
2026-04-19,SD,B0CWL5BWP4,SC-DGRPILWCS-P-32x20,52.0,0.0,0.0,0.0,0.0,0.0
2026-04-19,SD,B0CWL5YBZ6,SC-TBLPILWCS-P-32x20,422.0,1.0,1.85,0.0,0.0,0.0
2026-04-19,SD,B0CWL63BQ3,SC-PRPNPILWCS-C-52x20,22.0,1.0,3.32,0.0,0.0,0.0
2026-04-19,SD,B0CWL8DB4C,SC-OBCHPILWCS-C-52x20,42.0,0.0,0.0,0.0,0.0,0.0
2026-04-19,SD,B0CWL9Y811,SC-TBLPILWCS-C-52x20,244.0,0.0,0.0,0.0,0.0,0.0
2026-04-19,SD,B0CWLB755Y,SC-PRPNPILWCS-P-32x20,90.0,0.0,0.0,0.0,0.0,0.0
2026-04-19,SD,B0CWLCGJDC,SC-TBLPILWCS-S-28x18,1623.0,10.0,88.31,0.0,0.0,0.0
2026-04-19,SD,B0CWZ8KZ3Q,SC-DYWHSTNPLWCS-C-52x20,24.0,0.0,0.0,0.0,0.0,0.0
2026-04-19,SD,B0CWZ8YQJM,SC-DSPLSTNPLWCS-S-28x18,30.0,0.0,0.0,0.0,0.0,0.0
2026-04-19,SD,B0CWZ9B9QW,SC-DSPLSTNPLWCS-C-52x20,22.0,0.0,0.0,0.0,0.0,0.0
2026-04-19,SD,B0D58LLWFN,SC-ULTM-LATEX-K-72x72x8,39.0,0.0,4.98,0.0,0.0,0.0
2026-04-19,SD,B0D58LV9HN,SC-ULTM-LATEX-K-75x72x8,46.0,0.0,4.35,0.0,0.0,0.0
2026-04-19,SD,B0D58LVNHC,SC-ULTM-LATEX-S-75x36x8,79.0,1.0,6.81,0.0,0.0,0.0
2026-04-19,SD,B0D58LWV2B,SC-ULTM-LATEX-S-72x36x10,57.0,0.0,7.9,0.0,0.0,0.0
2026-04-19,SD,B0D58M16NS,SC-ULTM-LATEX-Q-75x60x10,44.0,1.0,4.34,0.0,0.0,0.0
2026-04-19,SD,B0D58MC92Q,SC-ULTM-LATEX-S-78x36x8,29.0,0.0,3.86,0.0,0.0,0.0
2026-04-19,SD,B0D58MHD11,SC-ULTM-LATEX-Q-72x60x8,64.0,0.0,7.62,0.0,0.0,0.0
2026-04-19,SD,B0D58MHJMG,SC-ULTM-LATEX-Q-75x60x8,66.0,0.0,6.27,0.0,0.0,0.0
2026-04-19,SD,B0D58MHQXQ,SC-ULTM-LATEX-D-75x48x8,43.0,1.0,6.3,0.0,0.0,0.0
2026-04-19,SD,B0D58MW6Z4,SC-ULTM-LATEX-K-78x72x10,60.0,0.0,4.88,0.0,0.0,0.0
2026-04-19,SD,B0D58MYX7J,SC-ULTM-LATEX-D-72x48x8,13.0,0.0,0.68,0.0,0.0,0.0
2026-04-19,SD,B0D58N3MS1,SC-ULTM-LATEX-Q-78x60x10,39.0,1.0,4.86,0.0,0.0,0.0
2026-04-19,SD,B0D58N56P9,SC-ULTM-LATEX-S-72x36x8,42.0,0.0,3.87,0.0,0.0,0.0
2026-04-19,SD,B0D58N5B2F,SC-ULTM-LATEX-Q-78x60x8,68.0,0.0,12.69,0.0,0.0,0.0
2026-04-19,SD,B0D58NBSN9,SC-ULTM-LATEX-K-78x72x8,39.0,0.0,4.31,0.0,0.0,0.0
2026-04-19,SD,B0D58NNHGR,SC-ULTM-LATEX-K-75x72x10,11.0,0.0,1.92,0.0,0.0,0.0
2026-04-19,SD,B0D58NNZM6,SC-ULTM-LATEX-D-78x48x8,18.0,0.0,2.56,0.0,0.0,0.0
2026-04-19,SD,B0D58P2PVJ,SC-ULTM-LATEX-K-72x72x10,40.0,0.0,4.3,0.0,0.0,0.0
2026-04-19,SD,B0DG5RBTS3,SC-HYB-LATEX-K-84x78x6,668.0,0.0,7.6,0.0,0.0,0.0
2026-04-19,SD,B0DG5SD34X,SC-HYB-LATEX-K-84x72x6,628.0,0.0,11.06,0.0,0.0,0.0
2026-04-19,SD,B0DG5SG9FM,SC-ORIG-K-84x78x6,9747.0,18.0,175.93,0.0,0.0,0.0
2026-04-19,SD,B0DGQNGH6Z,SC-CLD-SPR-D-75x48x8,121.0,1.0,9.8,0.0,0.0,0.0
2026-04-19,SD,B0DGSZFRJC,SC-CLD-SPR-S-72x36x8,94.0,0.0,8.49,0.0,0.0,0.0
2026-04-19,SD,B0DGT8T99C,SC-CLD-SPR-D-78x48x8,116.0,0.0,12.05,0.0,0.0,0.0
2026-04-19,SD,B0DGTCVYJZ,SC-CLD-SPR-K-72x72x8,139.0,0.0,4.33,0.0,0.0,0.0
2026-04-19,SD,B0DGTCXZ9M,SC-CLD-SPR-K-75x72x8,86.0,1.0,7.39,0.0,0.0,0.0
2026-04-19,SD,B0F1937F9V,SC-DCPILWSET1-BAM-25x15,536.0,1.0,56.12,0.0,0.0,0.0
2026-04-19,SD,B0F2N7Q9H3,SC-CTR-LTX-BAM-24x16,1027.0,1.0,70.08,0.0,0.0,0.0
2026-04-19,SD,B0F2SWXPMT,SC-STD-LTX-BAM-24x16,735.0,1.0,94.69,0.0,0.0,0.0
2026-04-19,SP,B0732TFNYC,SC-ORIG-K-75x72x6,2687.0,11.0,221.94,0.0,0.0,0.0
2026-04-19,SP,B0732TMKP8,SC-ORIG-Q-75x60x6,6331.0,56.0,1146.45,26983.05,2.0,2.0
2026-04-19,SP,B0732W7MRK,SC-ORIG-D-78x48x6,73.0,0.0,0.0,0.0,0.0,0.0
2026-04-19,SP,B0732WFNVL,SC-ORIG-Q-78x60x6,6696.0,9.0,246.61,0.0,0.0,0.0
2026-04-19,SP,B0732Y4N37,SC-ORIG-K-78x72x6,26233.0,74.0,1762.27,0.0,0.0,0.0
2026-04-19,SP,B0732Y4N38,SC-ORIG-S-78x36x6,38262.0,277.0,4853.06,57038.98,5.0,5.0
2026-04-19,SP,B077Q8RLCP,SC-ORIG-D-75x48x6,671.0,5.0,109.27,0.0,0.0,0.0
2026-04-19,SP,B077Q9YRMV,SC-ORIG-S-75x36x6,94.0,0.0,0.0,0.0,0.0,0.0
2026-04-19,SP,B077Q9YRMY,SC-ORIG-D-72x48x6,6375.0,48.0,652.03,0.0,0.0,0.0
2026-04-19,SP,B077QB4R3Y,SC-ORIG-Q-72x66x6,5.0,0.0,0.0,0.0,0.0,0.0
2026-04-19,SP,B077QJVWBR,SC-ORIG-K-72x72x6,551.0,1.0,15.25,0.0,0.0,0.0
2026-04-19,SP,B0784G85Q4,SC-ORIG-Q-75x66x6,145.0,2.0,35.59,0.0,0.0,0.0
2026-04-19,SP,B078BNQ7M4,SC-ORIG-Q-72x60x6,3667.0,15.0,348.27,0.0,0.0,0.0
2026-04-19,SP,B078BRGTDM,SC-ORIG-S-72x36x6,142743.0,880.0,16689.74,72400.84,7.0,7.0
2026-04-19,SP,B07JM7GQG4,SC-ORIG-K-78x72x8,13360.0,45.0,1165.75,12629.66,1.0,1.0
2026-04-19,SP,B07JN4C3NB,SC-ORIG-Q-78x60x8,23053.0,61.0,1315.45,42650.85,4.0,4.0
2026-04-19,SP,B07M72KSRM,SC-ORIG-K-72x72x8,8664.0,57.0,1431.23,27811.86,2.0,2.0
2026-04-19,SP,B07MBSJ553,SC-ORIG-Q-75x60x8,2930.0,2.0,42.17,0.0,0.0,0.0
2026-04-19,SP,B07MHZTP8Q,SC-ORIG-Q-72x60x8,5713.0,14.0,413.07,0.0,0.0,0.0
2026-04-19,SP,B07MHZVDNP,SC-ORIG-K-75x72x8,268.0,0.0,0.0,0.0,0.0,0.0
2026-04-19,SP,B07NLFV79S,SC-ORIG-S-75x36x8,7.0,0.0,0.0,0.0,0.0,0.0
2026-04-19,SP,B07NLFVP6H,SC-ORIG-D-75x48x8,3833.0,14.0,447.31,0.0,0.0,0.0
2026-04-19,SP,B07PVC8NR5,SC-ORIG-D-72x48x8,4432.0,50.0,1042.17,22650.85,2.0,2.0
2026-04-19,SP,B07PW985JH,SC-ORIG-D-78x48x8,7.0,0.0,0.0,0.0,0.0,0.0
2026-04-19,SP,B07PXG7NPX,SC-ORIG-S-72x36x8,5520.0,111.0,1982.23,32933.05,2.0,2.0
2026-04-19,SP,B07PYHX5P7,SC-ORIG-S-78x36x8,2.0,0.0,0.0,0.0,0.0,0.0
2026-04-19,SP,B07Y37P1T3,SC-BABY-S-48x24x4,2095.0,24.0,205.16,0.0,0.0,0.0
2026-04-19,SP,B0822SXQGH,SC-MFPILW-BAM-S-25x16,18107.0,343.0,5982.92,27860.88,22.0,22.0
2026-04-19,SP,B0822W6ZCG,SC-PROT-K-75x72,769.0,22.0,425.84,985.71,1.0,1.0
2026-04-19,SP,B0822WG76C,SC-PROT-K-72x72,824.0,1.0,12.19,0.0,0.0,0.0
2026-04-19,SP,B0822WJWGS,SC-PROT-Q-78x60,501.0,19.0,330.12,984.76,1.0,1.0
2026-04-19,SP,B0822WWZRV,SC-PROT-K-78x72,1822.0,30.0,517.24,1880.95,2.0,2.0
2026-04-19,SP,B08KS2YSFR,SC-BDPILW-S-50x19,11085.0,143.0,2103.83,20145.72,14.0,14.0
2026-04-19,SP,B08KT1QRHJ,SC-CLPILW-S-27x18,6377.0,31.0,737.27,1609.32,1.0,1.0
2026-04-19,SP,B08KTCGSQW,SC-COMF-D-90x100,10119.0,68.0,774.99,2098.0,1.0,1.0
2026-04-19,SP,B08KTCLX7R,SC-COMF-S-90x60,1349.0,31.0,438.78,1511.43,1.0,1.0
2026-04-19,SP,B08R67YCQG,SC-LMCOMF-D-90x100,1.0,0.0,0.0,0.0,0.0,0.0
2026-04-19,SP,B08R68DVBT,SC-LMCOMF-S-90x60,7.0,0.0,0.0,0.0,0.0,0.0
2026-04-19,SP,B08R7MX63N,SC-CLPILWSET2-S-27x18,26688.0,168.0,3985.21,23376.25,16.0,16.0
2026-04-19,SP,B08R8DQ3T4,SC-MFPILWSET4-BAM-S-25x16,1770.0,5.0,108.03,25473.54,3.0,3.0
2026-04-19,SP,B08R8GN8KH,SC-CLPILWSET4-S-27x18,1201.0,2.0,58.73,3302.54,2.0,2.0
2026-04-19,SP,B08V53Z18N,SC-CLPILWSET4-P-32x20,6240.0,40.0,1095.64,0.0,0.0,0.0
2026-04-19,SP,B08V5B923X,SC-CLPILW-P-32x20,5559.0,20.0,511.49,1863.56,1.0,1.0
2026-04-19,SP,B09BFBRLLB,SC-ORIG-Q-75x60x10,1246.0,8.0,87.26,0.0,0.0,0.0
2026-04-19,SP,B09BFC4KSB,SC-ORIG-K-75x72x10,1406.0,1.0,74.8,0.0,0.0,0.0
2026-04-19,SP,B09BFC77HD,SC-ORIG-S-78x36x10,35.0,0.0,0.0,0.0,0.0,0.0
2026-04-19,SP,B09BFC81R8,SC-ORIG-K-78x72x10,3583.0,9.0,175.79,0.0,0.0,0.0
2026-04-19,SP,B09BFCFQ9G,SC-ORIG-K-72x72x10,327.0,1.0,13.56,0.0,0.0,0.0
2026-04-19,SP,B09BFCJDVZ,SC-ORIG-S-72x36x10,217.0,1.0,10.15,0.0,0.0,0.0
2026-04-19,SP,B09BFD1ZB3,SC-ORIG-Q-78x60x10,9029.0,50.0,1202.8,0.0,0.0,0.0
2026-04-19,SP,B09BFD48NW,SC-ORIG-S-75x36x10,11.0,0.0,0.0,0.0,0.0,0.0
2026-04-19,SP,B09BFDR5TH,SC-ORIG-Q-72x60x10,167.0,3.0,80.56,0.0,0.0,0.0
2026-04-19,SP,B09BYVBCRW,SC-CFCOMF-D-90x100,112.0,1.0,11.37,0.0,0.0,0.0
2026-04-19,SP,B09BYWZCXM,SC-PKCOMF-D-90x100,19.0,0.0,0.0,0.0,0.0,0.0
2026-04-19,SP,B09BZ51DLD,SC-PKCOMF-S-90x60,2765.0,27.0,343.3,2098.0,1.0,1.0
2026-04-19,SP,B09XBMFFZY,SC-SLMPILW-S-26X16,9829.0,78.0,1013.0,4227.12,5.0,5.0
2026-04-19,SP,B09XF52Y5P,SC-HYBPILWSET2-S-26x16,1405.0,7.0,160.85,1438.98,1.0,1.0
2026-04-19,SP,B09XF5SRRD,SC-HYBPILW-S-26X16,3315.0,22.0,464.5,4885.59,3.0,3.0
2026-04-19,SP,B09XF8H7BK,SC-MFPILWSET2-CLT-S-25x16,1107.0,1.0,13.45,0.0,0.0,0.0
2026-04-19,SP,B09XF967YW,SC-MFPILW-CLT-S-25x16,800.0,6.0,97.58,3642.38,2.0,2.0
2026-04-19,SP,B09XFF5LPL,SC-MFPILW-BAM-C-25x16,7103.0,106.0,1986.49,8771.88,9.0,9.0
2026-04-19,SP,B09XFFBND4,SC-MFPILW-CLT-C-25x16,5088.0,42.0,1113.43,3649.85,3.0,3.0
2026-04-19,SP,B09XFKM8V6,SC-HYB-LATEX-K-78x72x6,4072.0,8.0,195.81,0.0,0.0,0.0
2026-04-19,SP,B09XFL1FR1,SC-HYB-LATEX-K-75x72x8,525.0,2.0,63.01,0.0,0.0,0.0
2026-04-19,SP,B09XFL1H1T,SC-HYB-LATEX-Q-78x60x8,5013.0,54.0,1265.81,29801.69,2.0,2.0
2026-04-19,SP,B09XFL84G4,SC-HYB-LATEX-S-78x36x8,2192.0,37.0,545.75,8727.97,1.0,1.0
2026-04-19,SP,B09XFLCPM3,SC-HYB-LATEX-S-75x36x6,3924.0,84.0,1519.9,0.0,0.0,0.0
2026-04-19,SP,B09XFLDPHV,SC-HYB-LATEX-D-78x48x8,698.0,0.0,0.0,16941.53,1.0,1.0
2026-04-19,SP,B09XFLVCHN,SC-HYB-LATEX-K-75x72x6,983.0,4.0,79.24,0.0,0.0,0.0
2026-04-19,SP,B09XFLYZ66,SC-HYB-LATEX-D-72x48x6,1334.0,13.0,214.96,0.0,0.0,0.0
2026-04-19,SP,B09XFLZYZ6,SC-ULTM-S-78x36x10,238.0,1.0,22.27,0.0,0.0,0.0
2026-04-19,SP,B09XFMGSKV,SC-HYB-LATEX-K-72x72x8,886.0,4.0,60.13,0.0,0.0,0.0
2026-04-19,SP,B09XFMX37N,SC-HYB-LATEX-S-72x36x6,6461.0,95.0,2048.36,0.0,0.0,0.0
2026-04-19,SP,B09XFMZMQS,SC-ULTM-S-72x36x10,50.0,0.0,0.0,0.0,0.0,0.0
2026-04-19,SP,B09XFN2QX3,SC-HYB-LATEX-Q-72x60x8,628.0,3.0,104.29,0.0,0.0,0.0
2026-04-19,SP,B09XFRNJCD,SC-HYB-LATEX-Q-75x60x8,3210.0,30.0,701.26,14378.81,1.0,1.0
2026-04-19,SP,B09XGCSM7K,SC-ULTM-K-84x72x8,1.0,0.0,0.0,0.0,0.0,0.0
2026-04-19,SP,B09XGCSRXY,SC-HYB-LATEX-K-78x72x8,6389.0,41.0,1279.66,0.0,0.0,0.0
2026-04-19,SP,B09XGCTNFC,SC-HYB-LATEX-S-72x36x8,702.0,7.0,165.06,0.0,0.0,0.0
2026-04-19,SP,B09XGCYCSY,SC-ULTM-Q-72x60x8,250.0,0.0,0.0,0.0,0.0,0.0
2026-04-19,SP,B09XGDZQPC,SC-HYB-LATEX-K-72x72x6,6454.0,42.0,1220.22,29971.18,2.0,2.0
2026-04-19,SP,B09XGF9LKQ,SC-ULTM-D-72x48x8,235.0,2.0,34.38,0.0,0.0,0.0
2026-04-19,SP,B09XGFNYTZ,SC-ULTM-S-75x36x8,319.0,6.0,89.1,0.0,0.0,0.0
2026-04-19,SP,B09XGGFP7W,SC-HYB-LATEX-D-75x48x6,16.0,0.0,0.0,0.0,0.0,0.0
2026-04-19,SP,B09XGGGFCX,SC-HYB-LATEX-D-78x48x6,969.0,6.0,125.34,0.0,0.0,0.0
2026-04-19,SP,B09XGGGNN9,SC-HYB-LATEX-D-72x48x8,1735.0,35.0,666.76,0.0,0.0,0.0
2026-04-19,SP,B09XGGGP3H,SC-ULTM-D-75x48x8,399.0,10.0,147.66,0.0,0.0,0.0
2026-04-19,SP,B09XGGZVSB,SC-HYB-LATEX-S-78x36x6,9.0,0.0,0.0,0.0,0.0,0.0
2026-04-19,SP,B09XGK6Q4L,SC-HYB-LATEX-Q-75x60x6,26780.0,166.0,4192.88,11531.36,1.0,1.0
2026-04-19,SP,B09XGKPDL1,SC-ULTM-K-72x72x10,1.0,0.0,0.0,0.0,0.0,0.0
2026-04-19,SP,B09XGLKRM4,SC-ULTM-D-72x48x10,83.0,0.0,0.0,0.0,0.0,0.0
2026-04-19,SP,B09XGM4M96,SC-ULTM-S-78x36x8,688.0,4.0,50.56,0.0,0.0,0.0
2026-04-19,SP,B09XGN7MMK,SC-HYB-LATEX-D-75x48x8,14.0,0.0,0.0,0.0,0.0,0.0
2026-04-19,SP,B09XGNTMB7,SC-ULTM-Q-78x60x8,1376.0,16.0,263.9,0.0,0.0,0.0
