asin,date,sessions,units ordered,ordered product sales,page views,buy box percentage
B0CJ9G9XVQ,2026-01-02,25,1,998.0,31,100.0
B09XF967YW,2026-01-02,166,2,3886.0,190,100.0
B09XGPJ4CK,2026-01-02,14,0,0.0,19,100.0
B0BMPJ95X7,2026-01-02,39,0,0.0,47,100.0
B09XFLYZ66,2026-01-02,131,2,21960.0,176,98.2
B0FSSV6NDR,2026-01-02,55,1,1392.0,74,100.0
B0FHHWGGVS,2026-01-02,7,0,0.0,7,85.71
B0G7HSDJXL,2026-01-02,0,0,0.0,0,0.0
B0G2565L5B,2026-01-02,22,0,0.0,22,94.44
B0CZLL57NF,2026-01-02,3,0,0.0,6,100.0
B0CW9QFGB8,2026-01-02,86,1,1776.0,103,100.0
B08R8GN8KH,2026-01-02,31,3,9197.0,48,100.0
B0D58MC92Q,2026-01-02,28,0,0.0,29,100.0
B0D58MHD11,2026-01-02,39,0,0.0,44,100.0
B0B3RD254F,2026-01-02,63,1,4666.0,83,100.0
B0G3CNC7P5,2026-01-02,85,0,0.0,110,97.0
B0CRHS55FC,2026-01-02,112,4,5568.0,159,100.0
B0822V9JY7,2026-01-02,4,0,0.0,4,100.0
B0G7JCBDJJ,2026-01-02,70,0,0.0,109,97.98
B0DDCGMXH2,2026-01-02,4,0,0.0,4,100.0
B0BF4Z4W1F,2026-01-02,11,0,0.0,11,100.0
B0FHHX6LBM,2026-01-02,1,0,0.0,3,100.0
B09BFDR5TH,2026-01-02,45,1,15047.0,58,100.0
B0FMNTTG5B,2026-01-02,18,1,1495.0,23,100.0
B0CZLJR5MD,2026-01-02,1,0,0.0,1,100.0
B09XBNLXW7,2026-01-02,234,6,6567.0,293,99.61
B09XFLVCHN,2026-01-02,64,0,0.0,87,100.0
B0D58NBSN9,2026-01-02,195,2,57398.0,284,98.43
B07NLFVP6H,2026-01-02,24,0,0.0,27,100.0
B07JN4C3NB,2026-01-02,86,0,0.0,122,100.0
B0CWL1WDCJ,2026-01-02,6,0,0.0,8,100.0
B0BB7KCGYN,2026-01-02,12,0,0.0,14,38.46
B0G3C233F8,2026-01-02,62,0,0.0,89,95.24
B0CWL2NG34,2026-01-02,19,1,494.0,23,100.0
B096RZRMR5,2026-01-02,2,0,0.0,2,100.0
B0DVGNY2GM,2026-01-02,14,2,1960.0,19,100.0
B0CWCYSCT4,2026-01-02,4,0,0.0,5,100.0
B0G7JS5WXQ,2026-01-02,14,0,0.0,31,100.0
B0DDCQSXCM,2026-01-02,27,0,0.0,31,100.0
B0FCMD3F6P,2026-01-02,64,0,0.0,74,100.0
B0FR3CDSVC,2026-01-02,32,1,2286.0,52,100.0
B0CWD1RQCT,2026-01-02,3,1,1250.0,9,100.0
B0CWCXHXWW,2026-01-02,18,0,0.0,20,100.0
B0G254P8PK,2026-01-02,12,0,0.0,15,100.0
B0DDCDVNKX,2026-01-02,1,0,0.0,1,100.0
B09XF52Y5P,2026-01-02,78,0,0.0,96,95.45
B09XFL84G4,2026-01-02,57,0,0.0,63,98.36
B0CRS3Z2B7,2026-01-02,22,0,0.0,29,100.0
B0BQBSYDTZ,2026-01-02,5,0,0.0,13,100.0
B09XF8H7BK,2026-01-02,56,3,10917.0,66,100.0
B0BB75FZXB,2026-01-02,6,0,0.0,7,100.0
B0BB7575JC,2026-01-02,7,0,0.0,7,100.0
B08KTCGSQW,2026-01-02,110,1,1991.0,141,85.37
B0D58N3MS1,2026-01-02,35,0,0.0,43,97.37
B0G253GWFF,2026-01-02,17,0,0.0,20,89.47
B0DDCNGK8X,2026-01-02,29,0,0.0,33,100.0
B09XGPZKTZ,2026-01-02,212,3,38754.0,321,94.31
B09XGPHT52,2026-01-02,28,0,0.0,34,100.0
B0F2SWXPMT,2026-01-02,71,2,4660.0,104,89.66
B09XGK6Q4L,2026-01-02,183,2,27438.0,237,98.69
B09XGGFP7W,2026-01-02,54,0,0.0,70,98.46
B0DVGDKPSL,2026-01-02,4,1,944.0,4,100.0
B0G3CTX1NC,2026-01-02,26,1,13999.0,34,100.0
B0G3D21NYY,2026-01-02,157,2,32998.0,233,99.07
B0CWS1WR2F,2026-01-02,4,0,0.0,4,100.0
B0DDCFZH4T,2026-01-02,1,0,0.0,1,100.0
B0DVGTPZRJ,2026-01-02,2,0,0.0,3,100.0
B0B3S2KKWB,2026-01-02,3,0,0.0,4,100.0
B0G2599S6F,2026-01-02,74,1,9492.0,93,97.7
B08R8DC5BB,2026-01-02,391,7,17198.0,511,100.0
B0FHF2DKQZ,2026-01-02,1086,2,9598.0,1533,100.0
B0D58NNHGR,2026-01-02,18,0,0.0,20,100.0
B0DDCDXR8J,2026-01-02,1,0,0.0,1,100.0
B0G3BY1NZH,2026-01-02,70,1,14499.0,88,96.39
B0DDCFW2KR,2026-01-02,1,0,0.0,1,100.0
B0B3S1LPCV,2026-01-02,5,0,0.0,5,100.0
B0DDCN42RW,2026-01-02,22,1,809.0,25,100.0
B09XFLZYZ6,2026-01-02,5,0,0.0,5,100.0
B0FN98C2P3,2026-01-02,11,0,0.0,11,90.0
B0CWCRHS4B,2026-01-02,18,0,0.0,19,100.0
B09XF5SRRD,2026-01-02,108,2,3198.0,127,93.28
B0FMNM4TKZ,2026-01-02,19,1,937.0,22,100.0
B0BMPSBSDZ,2026-01-02,90,0,0.0,112,100.0
B09XGQN59S,2026-01-02,8,0,0.0,9,100.0
B0CTTR1X6D,2026-01-02,2,0,0.0,3,100.0
B0FHF65C2R,2026-01-02,530,0,0.0,730,100.0
B0G71BGCB3,2026-01-02,60,0,0.0,75,16.88
B08V53Z18N,2026-01-02,61,0,0.0,87,100.0
B09XGFNYTZ,2026-01-02,15,0,0.0,19,100.0
B0BB74H71K,2026-01-02,24,0,0.0,25,29.17
B0CTTH6KD5,2026-01-02,4,0,0.0,4,100.0
B0C2ZNYG6Y,2026-01-02,9,0,0.0,11,100.0
B09XGNVVYK,2026-01-02,82,1,20279.0,103,97.89
B08KT1QRHJ,2026-01-02,203,14,13019.0,305,100.0
B0732W7MRK,2026-01-02,22,0,0.0,29,100.0
B0CZLK77F6,2026-01-02,1,0,0.0,2,100.0
B09XGJ93PQ,2026-01-02,121,1,10399.0,163,100.0
B0DGSY36ST,2026-01-02,5,0,0.0,8,100.0
B0FR3G84GM,2026-01-02,44,2,4572.0,54,100.0
B0DDCG955Z,2026-01-02,1,0,0.0,1,100.0
B0732XD4WD,2026-01-02,1,0,0.0,1,100.0
B0FMNPTF51,2026-01-02,13,0,0.0,18,100.0
B0F1Y416FR,2026-01-02,179,2,2238.0,240,100.0
B09XGPK5MG,2026-01-02,38,0,0.0,51,77.78
B0CWD2H1KB,2026-01-02,3,0,0.0,3,100.0
B0FST5V996,2026-01-02,36,0,0.0,63,100.0
B0DDCQ2TSK,2026-01-02,266,0,0.0,305,100.0
B09XGX5FZX,2026-01-02,36,0,0.0,41,95.0
B07MBSJ553,2026-01-02,83,1,13679.0,114,97.2
B0DDCFJSSL,2026-01-02,1,0,0.0,1,100.0
B0CWCXX755,2026-01-02,1,0,0.0,1,100.0
B0F6YF183J,2026-01-02,25,0,0.0,31,100.0
B0B3S433D8,2026-01-02,5,0,0.0,9,100.0
B0FGJPP799,2026-01-02,10,0,0.0,15,100.0
B0DDCFTRY3,2026-01-02,16,0,0.0,16,100.0
B0CZLL1HCJ,2026-01-02,11,0,0.0,12,100.0
B0DDCPS7V2,2026-01-02,14,2,1798.0,22,100.0
B0DDCG59NJ,2026-01-02,1,0,0.0,1,100.0
B0D58MYX7J,2026-01-02,62,0,0.0,74,100.0
B0822WJWGS,2026-01-02,30,2,1780.0,36,100.0
B08V53S7J5,2026-01-02,26,1,2079.0,43,100.0
B0D58LLWFN,2026-01-02,147,0,0.0,186,100.0
B0CRS2ZQV5,2026-01-02,8,1,5999.0,8,100.0
B0BF4ZF9PC,2026-01-02,1,0,0.0,1,100.0
B0DGSSZ6M2,2026-01-02,3,0,0.0,7,100.0
B096RWZKMC,2026-01-02,7,0,0.0,9,100.0
B0DVH2MHQM,2026-01-02,6,0,0.0,9,100.0
B0G7J4C6NX,2026-01-02,155,0,0.0,214,96.04
B0CWL9Y811,2026-01-02,39,2,898.0,54,100.0
B0732Y4N38,2026-01-02,81,0,0.0,104,100.0
B09XGN7MMK,2026-01-02,98,1,12539.0,122,98.25
B0DDCG62DZ,2026-01-02,3,0,0.0,3,100.0
B0CWLB755Y,2026-01-02,15,2,1133.0,22,100.0
B0CWL5BWP4,2026-01-02,2,0,0.0,4,100.0
B0CWL52SCG,2026-01-02,51,3,1482.0,63,100.0
B09XLTHD35,2026-01-02,6,0,0.0,7,100.0
B0822WWZRV,2026-01-02,36,3,2940.0,48,100.0
B0FSTDLQ3L,2026-01-02,5,0,0.0,5,100.0
B0DDCFLJYN,2026-01-02,1,0,0.0,1,100.0
B0DDCN7MWS,2026-01-02,13,2,1438.0,24,100.0
B07PYHX5P7,2026-01-02,16,0,0.0,18,5.88
B0DDCHY2FW,2026-01-02,24,0,0.0,24,100.0
B0822SXQGH,2026-01-02,748,13,15939.0,1105,99.9
B09BFC4KSB,2026-01-02,7,0,0.0,7,66.67
B09XLSN95V,2026-01-02,2,0,0.0,3,100.0
B0DDCH9DJK,2026-01-02,25,0,0.0,29,100.0
B0FSTCNH49,2026-01-02,35,2,3484.0,53,100.0
B0CWZ9CW3G,2026-01-02,6,0,0.0,9,100.0
B09BFCFQ9G,2026-01-02,48,0,0.0,62,100.0
B07MHZTP8Q,2026-01-02,161,3,39197.0,237,99.53
B0FN9PVK2B,2026-01-02,7,0,0.0,8,100.0
B0G7JNQ78N,2026-01-02,32,0,0.0,57,98.11
B09XGF9LKQ,2026-01-02,37,0,0.0,46,100.0
B0DDCQVPLC,2026-01-02,20,0,0.0,27,88.0
B0CTTKFFPL,2026-01-02,4,0,0.0,5,100.0
B0DVGXVF8N,2026-01-02,1,0,0.0,4,100.0
B0CTTLN7Y7,2026-01-02,2,0,0.0,2,100.0
B0CTTMM1S1,2026-01-02,9,0,0.0,9,100.0
B09XGGGFCX,2026-01-02,33,0,0.0,38,97.37
B0F6YHLNZJ,2026-01-02,37,1,3059.0,52,96.15
B0DVH48RPM,2026-01-02,3,0,0.0,5,100.0
B09XFLDPHV,2026-01-02,181,1,13519.0,219,98.54
B0FHHTNKY1,2026-01-02,4,0,0.0,4,75.0
B0CW9SHX3D,2026-01-02,71,0,0.0,78,100.0
B0CTTKTH24,2026-01-02,3,0,0.0,3,100.0
B08R67YCQG,2026-01-02,59,1,2116.0,73,98.57
B0FCMKFPK3,2026-01-02,35,0,0.0,44,97.37
B0CW5YTZTS,2026-01-02,7,0,0.0,8,100.0
B0G25736BD,2026-01-02,40,0,0.0,47,87.23
B0FHHXTLHZ,2026-01-02,11,1,7224.0,12,100.0
B0FHHXQX2Q,2026-01-02,22,0,0.0,24,95.65
B0DVH1BPJR,2026-01-02,1,0,0.0,1,100.0
B077Q8RLCP,2026-01-02,42,0,0.0,45,92.86
B0BF52YR1M,2026-01-02,2,0,0.0,2,100.0
B09XGSHBKJ,2026-01-02,79,1,23399.0,112,100.0
B09XGCTNFC,2026-01-02,34,0,0.0,49,80.0
B0G3C251F1,2026-01-02,127,0,0.0,154,95.17
B0FVS4C7Z9,2026-01-02,8,0,0.0,10,70.0
B09XFFBND4,2026-01-02,42,0,0.0,48,95.74
B0CTTR2MF6,2026-01-02,4,0,0.0,4,100.0
B08R68DVBT,2026-01-02,0,0,0.0,0,0.0
B09XFF5LPL,2026-01-02,167,7,8172.0,255,100.0
B0FHHXS6NJ,2026-01-02,13,1,4504.0,13,100.0
B08KS2YSFR,2026-01-02,145,8,12728.0,222,100.0
B0F2TKCPX5,2026-01-02,70,0,0.0,98,95.6
B0DDCQN9N4,2026-01-02,14,0,0.0,20,90.0
B0C2ZPK3PK,2026-01-02,5,1,2060.0,6,100.0
B0C2ZN8YS5,2026-01-02,7,1,1790.0,11,100.0
B08R7MX63N,2026-01-02,127,4,6816.0,176,100.0
B09XBMFFZY,2026-01-02,221,5,3795.0,316,100.0
B09XFG77VR,2026-01-02,59,1,2589.0,76,100.0
B0CWL4SRMC,2026-01-02,49,7,3458.0,103,100.0
B0G3CTR224,2026-01-02,61,1,12299.0,81,95.71
B09XGSBJP8,2026-01-02,4,0,0.0,4,66.67
B0CWLCGJDC,2026-01-02,58,4,1976.0,79,100.0
B09XFN2QX3,2026-01-02,77,0,0.0,123,81.42
B0G7HXS2LF,2026-01-02,19,0,0.0,32,100.0
B0FN94LGJM,2026-01-02,27,0,0.0,29,96.43
B0DDCDZZPZ,2026-01-02,15,0,0.0,20,100.0
B0CZLLK187,2026-01-02,2,0,0.0,2,100.0
B0DDCHC3WZ,2026-01-02,49,0,0.0,56,85.45
B0CWS1LB7W,2026-01-02,16,0,0.0,18,100.0
B0DDCHCQPH,2026-01-02,36,0,0.0,37,100.0
B0G71MDVVD,2026-01-02,33,0,0.0,35,94.12
B078BRGTDM,2026-01-02,606,1,7903.0,746,100.0
B0D58LVNHC,2026-01-02,15,0,0.0,19,94.44
B0FCMFFX7M,2026-01-02,39,1,1946.0,55,100.0
B0DVGL2X5K,2026-01-02,2,0,0.0,2,100.0
B07MHZVDNP,2026-01-02,46,0,0.0,69,96.77
B0G3CQPRB9,2026-01-02,57,1,14499.0,78,95.71
B0822VTPQ4,2026-01-02,21,2,1600.0,28,100.0
B09XFLCPM3,2026-01-02,54,2,18398.0,78,98.63
B09BFD1ZB3,2026-01-02,56,1,15807.0,68,100.0
B0CWCWRJH6,2026-01-02,6,0,0.0,6,100.0
B09XGGGNN9,2026-01-02,83,0,0.0,103,97.92
B0CWL46VZK,2026-01-02,18,3,1347.0,31,100.0
B07Y37P1T3,2026-01-02,73,4,8396.0,107,100.0
B0CRS2R6JM,2026-01-02,26,0,0.0,33,100.0
B0FCMF85YC,2026-01-02,18,0,0.0,18,100.0
B0G254DYHG,2026-01-02,17,0,0.0,17,85.71
B0CZLKW78B,2026-01-02,1,0,0.0,1,100.0
B0CW9Q6SQ1,2026-01-02,50,0,0.0,62,100.0
B0D58LV9HN,2026-01-02,52,0,0.0,80,100.0
B09XGM4M96,2026-01-02,51,0,0.0,67,100.0
B0CWD26BQM,2026-01-02,16,0,0.0,17,100.0
B0CWCX6MYZ,2026-01-02,3,0,0.0,3,100.0
B0CW6BQDYS,2026-01-02,5,0,0.0,7,100.0
B09XFCSDC2,2026-01-02,11,0,0.0,11,81.82
B0DGTCVYJZ,2026-01-02,41,0,0.0,53,100.0
B0DGSYS9NM,2026-01-02,2,0,0.0,5,100.0
B07PVC8NR5,2026-01-02,67,0,0.0,88,100.0
B0FMNQ5SFR,2026-01-02,7,0,0.0,7,100.0
B09BFBRLLB,2026-01-02,3,0,0.0,3,100.0
B077Q9YRMV,2026-01-02,175,0,0.0,205,100.0
B0DDCFQ4KS,2026-01-02,1,0,0.0,1,100.0
B0DDCJ4YQG,2026-01-02,2,0,0.0,3,100.0
B0F2N7Q9H3,2026-01-02,67,0,0.0,91,100.0
B0D58MHJMG,2026-01-02,39,0,0.0,48,100.0
B0CV17V482,2026-01-02,156,10,8990.0,238,100.0
B0CWD3121X,2026-01-02,6,0,0.0,8,100.0
B0822WG76C,2026-01-02,32,1,980.0,45,100.0
B0822V9JY4,2026-01-02,3,1,710.0,4,100.0
B0DVGFQXHR,2026-01-02,9,0,0.0,9,100.0
B0G256HLCB,2026-01-02,26,0,0.0,34,93.94
B09XFMZMQS,2026-01-02,11,0,0.0,16,100.0
B08R8DQ3T4,2026-01-02,33,1,4949.0,41,100.0
B0F8NDLRLC,2026-01-02,11,0,0.0,15,91.67
B0CWL8DB4C,2026-01-02,22,0,0.0,27,100.0
B09BYVBCRW,2026-01-02,97,1,2116.0,127,99.13
B0CWZ95HYR,2026-01-02,11,0,0.0,11,100.0
B08V5B923X,2026-01-02,29,4,4764.0,49,97.22
B0CWZ91BRH,2026-01-02,25,0,0.0,31,100.0
B0FHHWW2GZ,2026-01-02,11,0,0.0,17,92.86
B0DDCFB9TT,2026-01-02,1,0,0.0,1,100.0
B0822WH47T,2026-01-02,12,1,890.0,23,100.0
B0BF52YTSD,2026-01-02,7,1,1790.0,7,100.0
B0FGJMXXTR,2026-01-02,3,0,0.0,5,100.0
B09XGP87K1,2026-01-02,10,0,0.0,14,100.0
B0CWKZHV5T,2026-01-02,60,0,0.0,76,100.0
B0DGT8T9Q4,2026-01-02,7,0,0.0,10,100.0
B0CWDJGM41,2026-01-02,2,0,0.0,7,100.0
B0CWCZ978Y,2026-01-02,4,0,0.0,4,100.0
B0CZLL24FV,2026-01-02,4,0,0.0,4,100.0
B07PXG7NPX,2026-01-02,84,0,0.0,93,98.88
B09XGNTMB7,2026-01-02,48,1,17939.0,63,98.11
B0G3CDX1H6,2026-01-02,95,0,0.0,155,96.4
B0CW9SGV8H,2026-01-02,67,0,0.0,82,100.0
B09XLS3TTP,2026-01-02,2,0,0.0,2,100.0
B09XFL1H1T,2026-01-02,169,0,0.0,259,99.16
B0G71QBLSG,2026-01-02,11,0,0.0,11,100.0
B0BQBPT4SP,2026-01-02,2,1,1790.0,4,100.0
B0G726PGD2,2026-01-02,52,0,0.0,56,92.86
B0FR3HD3MH,2026-01-02,37,0,0.0,47,100.0
B0732Y4N37,2026-01-02,339,6,80950.0,439,98.2
B0BQBPT4SP,2026-01-03,0,0,0.0,0,0.0
B0G726PGD2,2026-01-03,41,0,0.0,45,93.18
B0FR3HD3MH,2026-01-03,38,0,0.0,40,100.0
B0732Y4N37,2026-01-03,414,5,69915.0,548,99.6
B0FVS9RRLZ,2026-01-03,4,0,0.0,5,66.67
B0BB72TBNX,2026-01-03,9,0,0.0,12,100.0
B09BFCJDVZ,2026-01-03,18,0,0.0,22,100.0
B0D58N56P9,2026-01-03,45,1,15579.0,66,100.0
B09BYWZCXM,2026-01-03,462,4,8464.0,577,99.81
B0DDCGSSHD,2026-01-03,3,0,0.0,3,100.0
B0DDCHKBPM,2026-01-03,1,0,0.0,1,100.0
B09XGRWRST,2026-01-03,142,1,20279.0,191,99.4
B0822XLRG1,2026-01-03,5,1,944.0,7,100.0
B07M72KSRM,2026-01-03,121,0,0.0,146,97.86
B09XFL1FR1,2026-01-03,136,0,0.0,164,97.44
B0732TMKP8,2026-01-03,67,2,24318.0,89,100.0
B0D58P2PVJ,2026-01-03,19,0,0.0,23,100.0
B0DDCCN3MS,2026-01-03,4,0,0.0,4,100.0
B0CWD8Y3BH,2026-01-03,5,0,0.0,7,100.0
B0G7J4C6P3,2026-01-03,104,1,7359.0,130,96.77
B0DDCD56KV,2026-01-03,6,0,0.0,6,100.0
B0F2THYW5S,2026-01-03,40,0,0.0,51,91.84
B0DDCDDFGR,2026-01-03,2,0,0.0,2,100.0
B0CWZ8YQJM,2026-01-03,39,0,0.0,55,100.0
B0CTTLMJJ7,2026-01-03,14,0,0.0,18,100.0
B09XGGGP3H,2026-01-03,19,0,0.0,25,100.0
B0CZLKDPP3,2026-01-03,3,0,0.0,4,100.0
B09XGNVN9N,2026-01-03,117,2,27198.0,159,96.55
B0C2ZQVLPS,2026-01-03,7,0,0.0,10,100.0
B0F2TJJVDM,2026-01-03,115,3,46917.0,185,97.67
B0G2569T27,2026-01-03,23,0,0.0,25,95.83
B0822VYH6P,2026-01-03,4,1,800.0,4,100.0
B0CWS28HXY,2026-01-03,13,0,0.0,18,100.0
B09XFMX37N,2026-01-03,259,0,0.0,322,99.01
B0DDCFPZ4T,2026-01-03,1,0,0.0,1,100.0
B0C33D2QK2,2026-01-03,81,0,0.0,96,100.0
B077Q9YRMY,2026-01-03,175,1,9727.0,242,99.08
B09XGPQKRQ,2026-01-03,23,0,0.0,28,88.89
B07JM7GQG4,2026-01-03,248,0,0.0,356,97.79
B0FSTJ7FFJ,2026-01-03,12,0,0.0,14,100.0
B09XFKM8V6,2026-01-03,492,2,32991.7,658,98.85
B08KTCLX7R,2026-01-03,214,1,1597.0,281,99.62
B0822X8LZY,2026-01-03,9,2,1780.0,12,100.0
B0FHHZ7NF7,2026-01-03,8,0,0.0,8,100.0
B09XFRNJCD,2026-01-03,127,1,15718.19,183,98.22
B0DZP8GXDV,2026-01-03,80,0,0.0,95,87.64
B0DVGX3R99,2026-01-03,8,0,0.0,10,100.0
B09XGCSRXY,2026-01-03,420,6,114234.0,610,98.77
B0G255BCC2,2026-01-03,31,0,0.0,32,96.88
B0F1937F9V,2026-01-03,13,4,7468.0,15,100.0
B0DDCPDLV5,2026-01-03,40,0,0.0,45,100.0
B0CTTL72LC,2026-01-03,2,0,0.0,2,100.0
B0FMNWZFQ9,2026-01-03,49,1,1599.0,66,100.0
B0CZLKVPFP,2026-01-03,2,0,0.0,3,100.0
B0BX6PXMT9,2026-01-03,16,0,0.0,17,100.0
B0822XBCF1,2026-01-03,6,2,1600.0,8,100.0
B0BX6R58GZ,2026-01-03,1,0,0.0,1,100.0
B0G25BHBT6,2026-01-03,95,0,0.0,117,100.0
B0DDCCT25F,2026-01-03,27,0,0.0,28,96.43
B09XGGZVSB,2026-01-03,61,0,0.0,76,83.1
B0FMP5Y17Y,2026-01-03,6,0,0.0,9,100.0
B0CWD4B59K,2026-01-03,22,0,0.0,26,100.0
B0822W49Z9,2026-01-03,8,1,710.0,12,100.0
B09XGDZQPC,2026-01-03,316,1,15519.0,427,98.5
B0822W6ZCG,2026-01-03,27,0,0.0,34,100.0
B0784G85Q4,2026-01-03,22,1,13451.0,32,100.0
B0BZVR2WCP,2026-01-03,158,1,2541.0,182,100.0
B0D58LWV2B,2026-01-03,21,0,0.0,25,100.0
B0G722YTNC,2026-01-03,19,0,0.0,21,16.67
B0CWL313ZC,2026-01-03,149,5,2920.0,202,100.0
B0FR3G42B3,2026-01-03,30,1,1691.0,33,100.0
B0D58N5B2F,2026-01-03,94,0,0.0,124,100.0
B0G7JSR2H8,2026-01-03,33,0,0.0,36,94.29
B0CWCVD3Z8,2026-01-03,7,0,0.0,7,100.0
B09XFMGSKV,2026-01-03,76,1,18020.5,101,81.91
B0DDCGHMXP,2026-01-03,2,0,0.0,2,100.0
B0732WFNVL,2026-01-03,143,3,36933.0,198,98.29
B0D58MVX6P,2026-01-03,29,0,0.0,32,100.0
B0D58M16NS,2026-01-03,11,0,0.0,13,100.0
B0FLF9PR8K,2026-01-03,17,1,1999.0,28,100.0
B0BM9RZ1DT,2026-01-03,176,2,6782.0,228,99.52
B09XGCYCSY,2026-01-03,44,0,0.0,54,100.0
B0F2TGN1KQ,2026-01-03,70,2,27358.0,89,98.82
B09BFC81R8,2026-01-03,51,1,18619.0,66,100.0
B09SB37CRT,2026-01-03,56,0,0.0,74,95.31
B077QJVWBR,2026-01-03,102,0,0.0,126,96.61
B09XGTCS7M,2026-01-03,13,0,0.0,13,90.91
B0732TFNYC,2026-01-03,97,1,13831.0,152,100.0
B0FR3JL1BS,2026-01-03,33,0,0.0,35,100.0
B0DGQM3RN6,2026-01-03,4,0,0.0,4,100.0
B0G3BY4SK8,2026-01-03,102,1,11999.0,147,97.1
B0C857R73C,2026-01-03,0,0,0.0,0,0.0
B0CRS31GSK,2026-01-03,69,0,0.0,79,100.0
B0FR3D67NG,2026-01-03,5,0,0.0,8,100.0
B0CJ9G9XVQ,2026-01-03,25,0,0.0,32,100.0
B09XF967YW,2026-01-03,188,4,8368.0,234,100.0
B09XGPJ4CK,2026-01-03,19,0,0.0,30,100.0
B0BMPJ95X7,2026-01-03,56,1,2371.0,68,100.0
B09XFLYZ66,2026-01-03,126,1,11119.0,189,99.44
B0FSSV6NDR,2026-01-03,39,0,0.0,56,100.0
B0FHHWGGVS,2026-01-03,5,0,0.0,6,100.0
B0G2565L5B,2026-01-03,20,0,0.0,21,100.0
B0CZLL57NF,2026-01-03,2,0,0.0,2,0.0
B0CW9QFGB8,2026-01-03,94,2,3552.0,126,100.0
B08R8GN8KH,2026-01-03,44,1,3199.0,67,100.0
B0D58MC92Q,2026-01-03,39,0,0.0,42,100.0
B0D58MHD11,2026-01-03,49,0,0.0,59,100.0
B0B3RD254F,2026-01-03,103,0,0.0,122,100.0
B0G3CNC7P5,2026-01-03,103,0,0.0,126,96.46
B0CRHS55FC,2026-01-03,109,3,4176.0,141,100.0
B0822V9JY7,2026-01-03,8,0,0.0,9,100.0
B0G7JCBDJJ,2026-01-03,127,1,12319.0,192,96.65
B0DDCGMXH2,2026-01-03,9,0,0.0,10,100.0
B0BF4Z4W1F,2026-01-03,1,0,0.0,1,100.0
B098MR9N99,2026-01-03,1,0,0.0,1,0.0
B09BFDR5TH,2026-01-03,53,1,15047.0,70,98.51
B0FMNTTG5B,2026-01-03,26,0,0.0,32,100.0
B0CZLJR5MD,2026-01-03,1,0,0.0,1,100.0
B09XBNLXW7,2026-01-03,220,3,1998.0,282,99.61
B09XFLVCHN,2026-01-03,88,3,47997.0,148,97.04
B0D58NBSN9,2026-01-03,134,0,0.0,183,98.74
B07NLFVP6H,2026-01-03,33,0,0.0,42,94.29
B07JN4C3NB,2026-01-03,119,2,28118.0,174,98.71
B0CWL1WDCJ,2026-01-03,14,0,0.0,15,100.0
B0BB7KCGYN,2026-01-03,29,0,0.0,36,100.0
B0G3C233F8,2026-01-03,83,0,0.0,94,90.22
B0CWL2NG34,2026-01-03,20,2,988.0,28,100.0
B096RZRMR5,2026-01-03,6,0,0.0,6,100.0
B0DVGNY2GM,2026-01-03,20,0,0.0,23,100.0
B0CWCYSCT4,2026-01-03,9,0,0.0,11,100.0
B0G7JS5WXQ,2026-01-03,13,0,0.0,16,100.0
B0DDCQSXCM,2026-01-03,39,1,719.0,47,100.0
B0FCMD3F6P,2026-01-03,60,0,0.0,71,100.0
B0FR3CDSVC,2026-01-03,42,1,2286.0,52,100.0
B0CWD1RQCT,2026-01-03,6,0,0.0,6,100.0
B0CWCXHXWW,2026-01-03,9,0,0.0,16,100.0
B0G254P8PK,2026-01-03,7,0,0.0,13,100.0
B09XF52Y5P,2026-01-03,140,2,5918.0,164,94.7
B09XFL84G4,2026-01-03,65,1,10719.0,74,100.0
B0CRS3Z2B7,2026-01-03,16,0,0.0,19,100.0
B0BQBSYDTZ,2026-01-03,1,0,0.0,1,0.0
B09XF8H7BK,2026-01-03,46,2,7838.0,53,100.0
B0BB75FZXB,2026-01-03,16,1,15839.0,22,100.0
B0BB7575JC,2026-01-03,57,0,0.0,66,98.51
B08KTCGSQW,2026-01-03,111,0,0.0,143,90.48
B0D58N3MS1,2026-01-03,30,0,0.0,33,100.0
B0G253GWFF,2026-01-03,18,0,0.0,21,100.0
B0DDCNGK8X,2026-01-03,17,0,0.0,20,100.0
B09XGPZKTZ,2026-01-03,232,3,38754.0,343,94.89
B09XGPHT52,2026-01-03,39,0,0.0,44,100.0
B0F2SWXPMT,2026-01-03,55,1,2330.0,76,88.73
B09XGK6Q4L,2026-01-03,214,3,41517.0,298,99.26
B09XGGFP7W,2026-01-03,27,0,0.0,40,100.0
B0DVGDKPSL,2026-01-03,5,0,0.0,5,100.0
B0G3CTX1NC,2026-01-03,35,1,13999.0,47,97.73
B0G3D21NYY,2026-01-03,205,2,32998.0,300,97.1
B0CWS1WR2F,2026-01-03,4,0,0.0,4,75.0
B0DDCFZH4T,2026-01-03,1,0,0.0,7,100.0
B0DVGTPZRJ,2026-01-03,1,0,0.0,1,100.0
B0B3S2KKWB,2026-01-03,6,0,0.0,10,100.0
B0G2599S6F,2026-01-03,44,0,0.0,63,100.0
B08R8DC5BB,2026-01-03,219,5,13870.0,294,100.0
B0FHF2DKQZ,2026-01-03,961,7,33593.0,1368,100.0
B0D58NNHGR,2026-01-03,46,0,0.0,49,95.65
B0G3BY1NZH,2026-01-03,0,0,0.0,0,0.0
B0DDCFW2KR,2026-01-03,1,0,0.0,1,100.0
