customer_search_term,impressions,clicks,spend,14_day_total_sales,14_day_total_orders,match_type,date,campaign_name,ad_group_name 
sleepycat mattresses,81,1,11.83,0,0,TARGETING_EXPRESSION_PREDEFINED,2026-04-12,SPA | Mattress | Foldable Mattress | Auto,Foldable Mattress
sleepycat mattresses,800,2,14.7,0,0,TARGETING_EXPRESSION_PREDEFINED,2026-04-14,SPA | Mattress | Foldable Mattress | Auto,Foldable Mattress
sleepycat mattresses,366,1,10.52,0,0,TARGETING_EXPRESSION_PREDEFINED,2026-04-15,SPA | Mattress | Foldable Mattress | Auto,Foldable Mattress
sleepycat mattresses,612,2,14.15,0,0,TARGETING_EXPRESSION_PREDEFINED,2026-04-17,SPA | Mattress | Foldable Mattress | Auto,Foldable Mattress
sleepycat mattresses,354,1,8.16,0,0,TARGETING_EXPRESSION_PREDEFINED,2026-04-18,SPA | Mattress | Foldable Mattress | Auto,Foldable Mattress
sleepycat mattresses,955,1,7.24,0,0,TARGETING_EXPRESSION_PREDEFINED,2026-04-19,SPA | Mattress | Foldable Mattress | Auto,Foldable Mattress
sleepycat mattresses,665,4,31.26,0,0,TARGETING_EXPRESSION_PREDEFINED,2026-04-20,SPA | Mattress | Foldable Mattress | Auto,Foldable Mattress
sleepycat mattresses,744,4,30.29,5401.69,1,TARGETING_EXPRESSION_PREDEFINED,2026-04-21,SPA | Mattress | Foldable Mattress | Auto,Foldable Mattress
sleepycat mattresses,970,2,13.75,0,0,TARGETING_EXPRESSION_PREDEFINED,2026-04-22,SPA | Mattress | Foldable Mattress | Auto,Foldable Mattress
sleepycat mattresses,622,5,39.22,0,0,TARGETING_EXPRESSION_PREDEFINED,2026-04-24,SPA | Mattress | Foldable Mattress | Auto,Foldable Mattress
sleepycat mattresses,1191,3,12.63,0,0,TARGETING_EXPRESSION_PREDEFINED,2026-04-25,SPA | Mattress | Foldable Mattress | Auto,Foldable Mattress
sleepycat mattresses,1113,1,8.16,0,0,TARGETING_EXPRESSION_PREDEFINED,2026-04-26,SPA | Mattress | Foldable Mattress | Auto,Foldable Mattress
sleepycat mattresses,574,2,15.56,0,0,TARGETING_EXPRESSION_PREDEFINED,2026-04-27,SPA | Mattress | Foldable Mattress | Auto,Foldable Mattress
sleepycat mattresses,773,5,38.24,0,0,TARGETING_EXPRESSION_PREDEFINED,2026-04-28,SPA | Mattress | Foldable Mattress | Auto,Foldable Mattress
sleepycat mattresses,1089,1,8.08,0,0,TARGETING_EXPRESSION_PREDEFINED,2026-04-29,SPA | Mattress | Foldable Mattress | Auto,Foldable Mattress
sleepycat mattresses,1158,6,36.25,0,0,TARGETING_EXPRESSION_PREDEFINED,2026-04-30,SPA | Mattress | Foldable Mattress | Auto,Foldable Mattress
sleepycat mattresses,1265,4,37.33,10761.86,1,TARGETING_EXPRESSION_PREDEFINED,2026-05-01,SPA | Mattress | Foldable Mattress | Auto,Foldable Mattress
sleepycat mattresses,793,3,29.65,0,0,TARGETING_EXPRESSION_PREDEFINED,2026-05-02,SPA | Mattress | Foldable Mattress | Auto,Foldable Mattress
sleepycat mattresses,603,3,84.55,0,0,PHRASE,2026-04-13,SPKT | Branded | ALL | Matt,Umlima MF
sleepycat mattresses,1457,10,284.95,0,0,PHRASE,2026-04-14,SPKT | Branded | ALL | Matt,Umlima MF
sleepycat mattresses,80,1,13.07,0,0,PHRASE,2026-04-16,SPKT | Branded | ALL | Matt,Umlima MF
sleepycat mattresses,45,1,8.35,0,0,PHRASE,2026-04-17,SPKT | Branded | ALL | Matt,Umlima MF
sleepycat mattresses,448,4,84.59,0,0,PHRASE,2026-04-19,SPKT | Branded | ALL | Matt,Umlima MF
sleepycat mattresses,12,1,22.31,0,0,PHRASE,2026-04-23,SPKT | Branded | ALL | Matt,Umlima MF
sleepycat mattresses,15,1,18.08,0,0,PHRASE,2026-04-25,SPKT | Branded | ALL | Matt,Umlima MF
sleepycat mattresses,15,1,10.13,0,0,PHRASE,2026-04-28,SPKT | Branded | ALL | Matt,Umlima MF
sleepycat mattresses,12,1,22.66,0,0,EXACT,2026-04-18,SPKT | Branded | ALL | Matt,Umlima MF
sleepycat mattresses,4,1,16.61,0,0,TARGETING_EXPRESSION,2026-04-19,SPPT | Mattress | Latex | Competition,LATEX
sleepycat mattresses,557,3,53.16,0,0,EXACT,2026-04-12,SPKT | BEDDING | Cotton Fitted Bedsheet | Auto_SPAutoToSPManualKW_2025-08-08 16:14:47.0,SleepyCat- Bedsheets and Pillow Covers
sleepycat mattresses,849,1,14.86,0,0,EXACT,2026-04-14,SPKT | BEDDING | Cotton Fitted Bedsheet | Auto_SPAutoToSPManualKW_2025-08-08 16:14:47.0,SleepyCat- Bedsheets and Pillow Covers
sleepycat mattresses,874,3,54.21,0,0,EXACT,2026-04-15,SPKT | BEDDING | Cotton Fitted Bedsheet | Auto_SPAutoToSPManualKW_2025-08-08 16:14:47.0,SleepyCat- Bedsheets and Pillow Covers
sleepycat mattresses,706,5,94.74,0,0,EXACT,2026-04-16,SPKT | BEDDING | Cotton Fitted Bedsheet | Auto_SPAutoToSPManualKW_2025-08-08 16:14:47.0,SleepyCat- Bedsheets and Pillow Covers
sleepycat mattresses,373,1,13.62,0,0,EXACT,2026-04-20,SPKT | BEDDING | Cotton Fitted Bedsheet | Auto_SPAutoToSPManualKW_2025-08-08 16:14:47.0,SleepyCat- Bedsheets and Pillow Covers
sleepycat mattresses,882,3,51.24,0,0,EXACT,2026-04-22,SPKT | BEDDING | Cotton Fitted Bedsheet | Auto_SPAutoToSPManualKW_2025-08-08 16:14:47.0,SleepyCat- Bedsheets and Pillow Covers
sleepycat mattresses,1452,6,116.79,0,0,EXACT,2026-04-23,SPKT | BEDDING | Cotton Fitted Bedsheet | Auto_SPAutoToSPManualKW_2025-08-08 16:14:47.0,SleepyCat- Bedsheets and Pillow Covers
sleepycat mattresses,1571,7,124.01,0,0,EXACT,2026-04-24,SPKT | BEDDING | Cotton Fitted Bedsheet | Auto_SPAutoToSPManualKW_2025-08-08 16:14:47.0,SleepyCat- Bedsheets and Pillow Covers
sleepycat mattresses,1688,8,153.66,0,0,EXACT,2026-04-25,SPKT | BEDDING | Cotton Fitted Bedsheet | Auto_SPAutoToSPManualKW_2025-08-08 16:14:47.0,SleepyCat- Bedsheets and Pillow Covers
sleepycat mattresses,878,4,78.58,0,0,EXACT,2026-04-26,SPKT | BEDDING | Cotton Fitted Bedsheet | Auto_SPAutoToSPManualKW_2025-08-08 16:14:47.0,SleepyCat- Bedsheets and Pillow Covers
sleepycat mattresses,1409,8,150.82,0,0,EXACT,2026-04-28,SPKT | BEDDING | Cotton Fitted Bedsheet | Auto_SPAutoToSPManualKW_2025-08-08 16:14:47.0,SleepyCat- Bedsheets and Pillow Covers
sleepycat mattresses,687,1,20.31,0,0,EXACT,2026-04-30,SPKT | BEDDING | Cotton Fitted Bedsheet | Auto_SPAutoToSPManualKW_2025-08-08 16:14:47.0,SleepyCat- Bedsheets and Pillow Covers
sleepycat mattresses,2207,7,128.11,0,0,EXACT,2026-05-01,SPKT | BEDDING | Cotton Fitted Bedsheet | Auto_SPAutoToSPManualKW_2025-08-08 16:14:47.0,SleepyCat- Bedsheets and Pillow Covers
sleepycat mattresses,1461,5,91.73,0,0,EXACT,2026-05-02,SPKT | BEDDING | Cotton Fitted Bedsheet | Auto_SPAutoToSPManualKW_2025-08-08 16:14:47.0,SleepyCat- Bedsheets and Pillow Covers
sleepycat mattresses,10,2,28.9,0,0,TARGETING_EXPRESSION,2026-04-29,SPPT | Mattress | Latex | Competition,LATEX
sleepycat mattresses,18,1,13.64,0,0,TARGETING_EXPRESSION,2026-04-12,SPCT | Mattress | Foldable | Category,SPCT | Mattress | Foldable | Category
sleepycat mattresses,15,3,33.79,0,0,TARGETING_EXPRESSION,2026-04-13,SPCT | Mattress | Foldable | Category,SPCT | Mattress | Foldable | Category
sleepycat mattresses,21,1,12.47,0,0,TARGETING_EXPRESSION,2026-04-14,SPCT | Mattress | Foldable | Category,SPCT | Mattress | Foldable | Category
sleepycat mattresses,230,3,33.55,0,0,TARGETING_EXPRESSION_PREDEFINED,2026-05-01,SPKT | Mattress | Baby Mattress | automatic keyword,SPKT | Bediing | Baby Mattress | automatic keyword
sleepycat mattresses & pillows cover,5,1,1.74,0,0,TARGETING_EXPRESSION_PREDEFINED,2026-04-27,SPKT | BEDDING | Cotton Fitted Bedsheet | Auto,Ad group - 9/1/2025 17:52:14.000
sleepycat mattresses 1.5 inch latex,3,1,18.93,0,0,PHRASE,2026-04-25,SPKT | Branded | ALL | Matt,Ultima Natutal Latex
sleepycat mattresses 10 inch,52,1,26.88,0,0,PHRASE,2026-04-14,SPKT | Branded | ALL | Matt,Ultima Natutal Latex
sleepycat mattresses 10 inch,41,1,11.29,0,0,PHRASE,2026-04-16,SPKT | Branded | ALL | Matt,Ultima Natutal Latex
sleepycat mattresses 10 inch,72,1,15.63,0,0,PHRASE,2026-04-19,SPKT | Branded | ALL | Matt,Ultima Natutal Latex
sleepycat mattresses 10 inch,48,1,26.35,0,0,PHRASE,2026-04-24,SPKT | Branded | ALL | Matt,Ultima Natutal Latex
sleepycat mattresses 10 inch,36,1,24.29,0,0,PHRASE,2026-04-27,SPKT | Branded | ALL | Matt,Ultima Natutal Latex
sleepycat mattresses 10 inch,53,1,34.3,0,0,PHRASE,2026-05-02,SPKT | Branded | ALL | Matt,Ultima Natutal Latex
sleepycat mattresses 10 inch,68,1,49.21,14734.75,1,PHRASE,2026-04-14,SPKT | Branded | ALL | Matt,Original
sleepycat mattresses 10 inch,35,1,105.2,0,0,PHRASE,2026-04-22,SPKT | Branded | ALL | Matt,Original
sleepycat mattresses 10 inch king size,18,1,8.88,0,0,PHRASE,2026-04-16,SPKT | Branded | ALL | Matt,Original
sleepycat mattresses 10 inch king size,1,1,17.33,0,0,PHRASE,2026-04-28,SPKT | Branded | ALL | Matt,Original
sleepycat mattresses 10 inch king size,2,1,21.28,0,0,PHRASE,2026-05-01,SPKT | Branded | ALL | Matt,Original
sleepycat mattresses 10 inch king size,47,2,38.18,0,0,PHRASE,2026-04-16,SPKT | Branded | ALL | Matt,Latex
sleepycat mattresses 10 inch king size,55,2,70.22,0,0,PHRASE,2026-04-22,SPKT | Branded | ALL | Matt,Latex
sleepycat mattresses 10 inch king size,71,1,37.04,0,0,PHRASE,2026-04-23,SPKT | Branded | ALL | Matt,Latex
sleepycat mattresses 10 inch king size,60,1,40.91,0,0,PHRASE,2026-04-26,SPKT | Branded | ALL | Matt,Latex
sleepycat mattresses 10 inch king size,62,3,63.03,0,0,PHRASE,2026-04-27,SPKT | Branded | ALL | Matt,Latex
sleepycat mattresses 10 inch king size,49,1,28.97,0,0,PHRASE,2026-04-28,SPKT | Branded | ALL | Matt,Latex
sleepycat mattresses 10 inch king size,86,2,49.5,0,0,PHRASE,2026-05-01,SPKT | Branded | ALL | Matt,Latex
sleepycat mattresses 10 inch queen,3,1,10.57,0,0,PHRASE,2026-04-22,SPKT | Branded | ALL | Matt,Original
sleepycat mattresses 3 layer,3,1,11.75,0,0,PHRASE,2026-04-24,SPKT | Branded | ALL | Matt,Latex
sleepycat mattresses 3feet,2,1,11.53,0,0,PHRASE,2026-04-29,SPKT | Branded | ALL | Matt,Original
sleepycat mattresses 4 6 4 inch,7,1,29.44,0,0,PHRASE,2026-04-24,SPKT | Branded | ALL | Matt,Original
sleepycat mattresses 4 by 6,2,1,47.72,0,0,PHRASE,2026-04-16,SPKT | Branded | ALL | Matt,Original
sleepycat mattresses 4 inch,1075,1,26.62,0,0,PHRASE,2026-04-22,SPKT | Branded | ALL | Matt,Ultima Natutal Latex
sleepycat mattresses 4 inch,1193,3,89.86,0,0,PHRASE,2026-04-23,SPKT | Branded | ALL | Matt,Ultima Natutal Latex
sleepycat mattresses 4 inch,646,1,39.02,0,0,PHRASE,2026-04-27,SPKT | Branded | ALL | Matt,Ultima Natutal Latex
sleepycat mattresses 4 inch,179,1,26.67,0,0,PHRASE,2026-04-14,SPKT | Branded | ALL | Matt,Original
sleepycat mattresses 4 inch,750,2,198.57,0,0,PHRASE,2026-04-20,SPKT | Branded | ALL | Matt,Original
sleepycat mattresses 4 inch,729,1,42.87,0,0,PHRASE,2026-04-21,SPKT | Branded | ALL | Matt,Original
sleepycat mattresses 4 inch,2185,1,29.78,0,0,PHRASE,2026-04-22,SPKT | Branded | ALL | Matt,Original
sleepycat mattresses 4 inch,3724,5,222.09,0,0,PHRASE,2026-04-23,SPKT | Branded | ALL | Matt,Original
sleepycat mattresses 4 inch,1566,4,261.5,0,0,PHRASE,2026-04-25,SPKT | Branded | ALL | Matt,Original
sleepycat mattresses 4 inch,1372,2,228.37,0,0,PHRASE,2026-04-26,SPKT | Branded | ALL | Matt,Original
sleepycat mattresses 4 inch,1303,2,145.21,0,0,PHRASE,2026-04-27,SPKT | Branded | ALL | Matt,Original
sleepycat mattresses 4 inch,4170,7,397.18,0,0,PHRASE,2026-04-28,SPKT | Branded | ALL | Matt,Original
sleepycat mattresses 4 inch,2055,4,293.88,0,0,PHRASE,2026-04-29,SPKT | Branded | ALL | Matt,Original
sleepycat mattresses 4 inch,1025,2,113.33,0,0,PHRASE,2026-04-30,SPKT | Branded | ALL | Matt,Original
sleepycat mattresses 4 inch,2202,7,608.89,0,0,PHRASE,2026-05-01,SPKT | Branded | ALL | Matt,Original
sleepycat mattresses 4 inch,1691,3,226.65,0,0,PHRASE,2026-05-02,SPKT | Branded | ALL | Matt,Original
sleepycat mattresses 4x6,174,2,62.55,0,0,PHRASE,2026-04-30,SPKT | Branded | ALL | Matt,Original
sleepycat mattresses 5 inch,4,2,33.45,12033.05,1,PHRASE,2026-04-16,SPKT | Branded | ALL | Matt,Original
sleepycat mattresses 5 inch,2,1,21.31,0,0,PHRASE,2026-04-26,SPKT | Branded | ALL | Matt,Original
sleepycat mattresses 5 inch,2,1,24.01,0,0,PHRASE,2026-05-01,SPKT | Branded | ALL | Matt,Original
sleepycat mattresses 5/6 size,2,1,21.03,0,0,PHRASE,2026-04-29,SPKT | Branded | ALL | Matt,Original
sleepycat mattresses 5feet x 6 feet,115,1,22.31,0,0,PHRASE,2026-04-15,SPKT | Branded | ALL | Matt,Original
sleepycat mattresses 5inch queen size bed,6,1,32.37,0,0,PHRASE,2026-04-25,SPKT | Branded | ALL | Matt,Original
sleepycat mattresses 6 inch,25,1,15.1,0,0,PHRASE,2026-04-17,SPKT | Branded | ALL | Matt,Original
sleepycat mattresses 6 inch,20,1,8.76,0,0,PHRASE,2026-04-18,SPKT | Branded | ALL | Matt,Original
sleepycat mattresses 6 inch,121,1,23.14,0,0,PHRASE,2026-04-20,SPKT | Branded | ALL | Matt,Original
sleepycat mattresses 6 inch,7,3,52.88,0,0,PHRASE,2026-04-28,SPKT | Branded | ALL | Matt,Original
sleepycat mattresses 6 inch,8,1,1.3,0,0,PHRASE,2026-04-29,SPKT | Branded | ALL | Matt,Original
sleepycat mattresses 6 inch,14,1,18.29,0,0,PHRASE,2026-05-02,SPKT | Branded | ALL | Matt,Original
sleepycat mattresses 6 inch,2,1,26.74,10961.86,1,TARGETING_EXPRESSION,2026-04-14,SPPT | Mattress | Original | Competition,Original
sleepycat mattresses 6 inch 72/48,3,1,10.74,0,0,PHRASE,2026-04-14,SPKT | Branded | ALL | Matt,Original
sleepycat mattresses 6 inch 72/48,3,1,13.13,0,0,PHRASE,2026-04-14,SPKT | Branded | ALL | Matt,Latex
sleepycat mattresses 6 inch 72/48,4,1,10.87,0,0,PHRASE,2026-04-23,SPKT | Branded | ALL | Matt,Latex
sleepycat mattresses 6 inch 7878,4,1,15.28,0,0,PHRASE,2026-04-20,SPKT | Branded | ALL | Matt,Original
sleepycat mattresses 6 inch 78x72,11,1,24.87,0,0,PHRASE,2026-04-28,SPKT | Branded | ALL | Matt,Original
sleepycat mattresses 6 inch 78x72,13,3,61.68,0,0,PHRASE,2026-04-28,SPKT | Branded | ALL | Matt,Latex
sleepycat mattresses 6 inch duel sided,9,1,18.75,0,0,PHRASE,2026-05-02,SPKT | Branded | ALL | Matt,Original
sleepycat mattresses 6 inch ortho,4,2,20.88,0,0,PHRASE,2026-04-12,SPKT | Branded | ALL | Matt,Original
sleepycat mattresses 6 inch ortho,2,1,10.09,0,0,PHRASE,2026-04-13,SPKT | Branded | ALL | Matt,Original
sleepycat mattresses 65,2,1,18.07,0,0,PHRASE,2026-04-18,SPKT | Branded | ALL | Matt,Original
sleepycat mattresses 6x6,133,1,38.4,0,0,PHRASE,2026-04-17,SPKT | Branded | ALL | Matt,Original
sleepycat mattresses 6x6,4,1,10.79,0,0,PHRASE,2026-04-19,SPKT | Branded | ALL | Matt,Original
sleepycat mattresses 6x6,1,1,8.13,0,0,PHRASE,2026-04-27,SPKT | Branded | ALL | Matt,Original
sleepycat mattresses 72 60 6,3,1,15.23,0,0,PHRASE,2026-04-21,SPKT | Branded | ALL | Matt,Original
sleepycat mattresses 72 x 48,64,1,16.86,0,0,PHRASE,2026-04-14,SPKT | Branded | ALL | Matt,Original
sleepycat mattresses 72 x 72 8,3,1,19.21,0,0,PHRASE,2026-04-22,SPKT | Branded | ALL | Matt,Latex
sleepycat mattresses 7278,7,2,30.65,0,0,PHRASE,2026-04-25,SPKT | Branded | ALL | Matt,Latex
sleepycat mattresses 72x48,3,1,29.56,8572.88,1,PHRASE,2026-04-17,SPKT | Branded | ALL | Matt,Original
sleepycat mattresses 72x48,10,1,35.98,0,0,PHRASE,2026-04-24,SPKT | Branded | ALL | Matt,Original
sleepycat mattresses 72x48,2,1,20.18,0,0,PHRASE,2026-04-26,SPKT | Branded | ALL | Matt,Original
sleepycat mattresses 72x48,12,1,43.92,0,0,PHRASE,2026-04-24,SPKT | Branded | ALL | Matt,Latex
sleepycat mattresses 72x60,6,1,18.4,0,0,PHRASE,2026-04-13,SPKT | Branded | ALL | Matt,Original
sleepycat mattresses 72x60,120,1,53.08,0,0,PHRASE,2026-04-27,SPKT | Branded | ALL | Matt,Original
sleepycat mattresses 72x66,3,1,18.51,0,0,PHRASE,2026-04-15,SPKT | Branded | ALL | Matt,Original
sleepycat mattresses 72x72x8,8,1,7.62,0,0,PHRASE,2026-04-13,SPKT | Branded | ALL | Matt,Original
sleepycat mattresses 72x74,2,1,7.76,0,0,PHRASE,2026-04-13,SPKT | Branded | ALL | Matt,Original
sleepycat mattresses 72x78,3,1,14.99,0,0,PHRASE,2026-04-12,SPKT | Branded | ALL | Matt,Original
sleepycat mattresses 72x78,4,1,16.2,0,0,PHRASE,2026-04-19,SPKT | Branded | ALL | Matt,Original
sleepycat mattresses 72x78,4,1,8.1,18399.0,1,PHRASE,2026-04-30,SPKT | Branded | ALL | Matt,Original
sleepycat mattresses 72×60,3,1,46.66,0,0,PHRASE,2026-04-14,SPKT | Branded | ALL | Matt,Original
sleepycat mattresses 72×70×5,10,1,12.36,0,0,PHRASE,2026-04-15,SPKT | Branded | ALL | Matt,Original
sleepycat mattresses 72×70×5,8,1,13.65,0,0,PHRASE,2026-04-15,SPKT | Branded | ALL | Matt,Latex
sleepycat mattresses 72×72×6,4,1,13.13,0,0,PHRASE,2026-04-20,SPKT | Branded | ALL | Matt,Original
sleepycat mattresses 75 60,4,1,23.7,0,0,PHRASE,2026-04-21,SPKT | Branded | ALL | Matt,Original
sleepycat mattresses 75 60,704,1,29.03,0,0,PHRASE,2026-04-29,SPKT | Branded | ALL | Matt,Original
sleepycat mattresses 75 70,58,2,46.05,0,0,PHRASE,2026-04-22,SPKT | Branded | ALL | Matt,Original
sleepycat mattresses 75 72,49,1,34.09,0,0,PHRASE,2026-04-24,SPKT | Branded | ALL | Matt,Original
sleepycat mattresses 75 x 78,8,1,65.02,0,0,PHRASE,2026-04-28,SPKT | Branded | ALL | Matt,Original
sleepycat mattresses 75 x 78,15,1,48.95,0,0,PHRASE,2026-04-29,SPKT | Branded | ALL | Matt,Original
"sleepycat mattresses 75,× 72 6 inch",13,3,37.71,0,0,PHRASE,2026-04-18,SPKT | Branded | ALL | Matt,Original
"sleepycat mattresses 75,× 72 6 inch",32,6,76.83,0,0,PHRASE,2026-04-19,SPKT | Branded | ALL | Matt,Original
"sleepycat mattresses 75,× 72 6 inch",17,1,13.61,0,0,PHRASE,2026-04-18,SPKT | Branded | ALL | Matt,Latex
"sleepycat mattresses 75,× 72 6 inch",30,3,62.71,0,0,PHRASE,2026-04-19,SPKT | Branded | ALL | Matt,Latex
sleepycat mattresses 75488,2,1,21.83,0,0,PHRASE,2026-04-23,SPKT | Branded | ALL | Matt,Original
sleepycat mattresses 75x72x6,0,0,0,2098.0,1,PHRASE,2026-04-15,SPKT | Branded | ALL | Matt,Original
sleepycat mattresses 75×48× 10,2,1,17.11,0,0,PHRASE,2026-04-30,SPKT | Branded | ALL | Matt,Original
sleepycat mattresses 7668,3,1,13.2,1084.76,1,PHRASE,2026-04-17,SPKT | Branded | ALL | Matt,Original
sleepycat mattresses 7733,21,1,15.16,0,0,PHRASE,2026-04-30,SPKT | Branded | ALL | Matt,Original
sleepycat mattresses 78 72 6,8,1,8.27,0,0,PHRASE,2026-04-18,SPKT | Branded | ALL | Matt,Original
sleepycat mattresses 78 72 8,191,2,66.46,0,0,PHRASE,2026-04-18,SPKT | Branded | ALL | Matt,Original
sleepycat mattresses 78 x 36,2,2,29.38,0,0,PHRASE,2026-04-30,SPKT | Branded | ALL | Matt,Original
sleepycat mattresses 78606,2,1,10.53,0,0,PHRASE,2026-04-27,SPKT | Branded | ALL | Matt,Original
sleepycat mattresses 78709,6,1,26.9,0,0,PHRASE,2026-04-30,SPKT | Branded | ALL | Matt,Original
sleepycat mattresses 78709,5,1,13.38,0,0,PHRASE,2026-04-30,SPKT | Branded | ALL | Matt,Latex
sleepycat mattresses 78cm,5,1,25.25,0,0,PHRASE,2026-05-02,SPKT | Branded | ALL | Matt,Original
sleepycat mattresses 78cm,5,1,26.51,0,0,PHRASE,2026-05-02,SPKT | Branded | ALL | Matt,Latex
sleepycat mattresses 78x48,8,1,16.59,0,0,PHRASE,2026-04-21,SPKT | Branded | ALL | Matt,Original
sleepycat mattresses 78x60,5,1,21.75,0,0,PHRASE,2026-04-30,SPKT | Branded | ALL | Matt,Ultima Natutal Latex
sleepycat mattresses 78x60,1132,4,128.87,0,0,PHRASE,2026-04-18,SPKT | Branded | ALL | Matt,Original
sleepycat mattresses 78x60,6,1,17.16,0,0,PHRASE,2026-04-30,SPKT | Branded | ALL | Matt,Original
sleepycat mattresses 78x72x6,114,1,23.89,0,0,PHRASE,2026-04-12,SPKT | Branded | ALL | Matt,Original
sleepycat mattresses 78x72x6,104,2,48.2,0,0,PHRASE,2026-04-13,SPKT | Branded | ALL | Matt,Original
sleepycat mattresses 78x72x6,112,3,78.34,15253.39,1,PHRASE,2026-04-14,SPKT | Branded | ALL | Matt,Original
sleepycat mattresses 78x72x6,53,1,43.23,0,0,PHRASE,2026-04-16,SPKT | Branded | ALL | Matt,Original
sleepycat mattresses 78x72x6,225,5,130.43,0,0,PHRASE,2026-04-22,SPKT | Branded | ALL | Matt,Original
sleepycat mattresses 78x72x6,203,2,41.29,0,0,PHRASE,2026-04-23,SPKT | Branded | ALL | Matt,Original
sleepycat mattresses 78x72x6,149,1,30.32,0,0,PHRASE,2026-04-25,SPKT | Branded | ALL | Matt,Original
sleepycat mattresses 78x72x6,124,3,61.03,0,0,PHRASE,2026-04-29,SPKT | Branded | ALL | Matt,Original
sleepycat mattresses 78x72x6,1,1,1.52,0,0,PHRASE,2026-04-21,SPKT | Branded | ALL | Matt,Latex
sleepycat mattresses 78x72x8,3,1,7.2,0,0,PHRASE,2026-04-13,SPKT | Branded | ALL | Matt,Original
sleepycat mattresses 78x72x8,23,2,14.83,0,0,PHRASE,2026-04-17,SPKT | Branded | ALL | Matt,Original
sleepycat mattresses 78x72x8,3,1,11.4,0,0,PHRASE,2026-04-18,SPKT | Branded | ALL | Matt,Original
sleepycat mattresses 78x72x8,9,2,10.86,0,0,TARGETING_EXPRESSION,2026-04-17,SPPT | Mattress | Original | Brand Protection,SPPT | Mattress | Original | Brand Protection
sleepycat mattresses 78x72x8 memory foam,6,1,8.62,0,0,PHRASE,2026-04-17,SPKT | Branded | ALL | Matt,Original
sleepycat mattresses 8 inch,13,1,5.65,0,0,PHRASE,2026-04-17,SPKT | Branded | ALL | Matt,Original
sleepycat mattresses 8 inch,9,1,9.93,0,0,PHRASE,2026-04-19,SPKT | Branded | ALL | Matt,Original
sleepycat mattresses 8 inch,5,2,8.97,0,0,PHRASE,2026-04-20,SPKT | Branded | ALL | Matt,Original
sleepycat mattresses 84x60x6,7,1,25.18,0,0,PHRASE,2026-04-17,SPKT | Branded | ALL | Matt,Original
